,State,district,date,confirmed,active,recovered,deceased,DaysFromFirstDate
857,Uttarakhand,Pauri Garhwal,2020-04-22,1,1,0,0,97
858,Uttarakhand,Udham Singh Nagar,2020-04-22,4,4,0,0,97
859,West Bengal,Darjeeling,2020-04-22,4,4,0,0,97
860,West Bengal,Hooghly,2020-04-22,12,12,0,0,97
861,West Bengal,Howrah,2020-04-22,79,79,0,0,97
862,West Bengal,Jalpaiguri,2020-04-22,5,5,0,0,97
863,West Bengal,Kalimpong,2020-04-22,7,7,0,0,97
864,West Bengal,Kolkata,2020-04-22,184,184,0,0,97
865,West Bengal,Medinipur East,2020-04-22,22,22,0,0,97
866,West Bengal,Murshidabad,2020-04-22,2,2,0,0,97
867,West Bengal,Nadia,2020-04-22,6,6,0,0,97
868,West Bengal,North 24 Parganas,2020-04-22,47,47,0,0,97
869,West Bengal,Paschim Bardhaman,2020-04-22,7,7,0,0,97
870,West Bengal,Purba Bardhaman,2020-04-22,1,1,0,0,97
871,West Bengal,South 24 Parganas,2020-04-22,12,12,0,0,97
872,West Bengal,Unknown,2020-04-22,35,35,0,0,97
873,Andaman and Nicobar Islands,North and Middle Andaman,2020-04-23,1,0,1,0,98
874,Andaman and Nicobar Islands,South Andaman,2020-04-23,20,10,10,0,98
875,Andaman and Nicobar Islands,Unknown,2020-04-23,1,1,0,0,98
876,Andhra Pradesh,Anantapur,2020-04-23,42,32,7,3,98
877,Andhra Pradesh,Chittoor,2020-04-23,73,62,11,0,98
878,Andhra Pradesh,East Godavari,2020-04-23,32,24,8,0,98
879,Andhra Pradesh,Guntur,2020-04-23,195,164,23,8,98
880,Andhra Pradesh,Krishna,2020-04-23,88,56,25,7,98
881,Andhra Pradesh,Kurnool,2020-04-23,234,223,4,7,98
882,Andhra Pradesh,Prakasam,2020-04-23,50,49,1,0,98
883,Andhra Pradesh,S.P.S. Nellore,2020-04-23,67,59,6,2,98
884,Andhra Pradesh,Visakhapatnam,2020-04-23,22,3,19,0,98
885,Andhra Pradesh,West Godavari,2020-04-23,39,30,9,0,98
886,Andhra Pradesh,Y.S.R.,2020-04-23,51,23,28,0,98
887,Arunachal Pradesh,Lohit,2020-04-23,1,0,1,0,98
888,Assam,Cachar,2020-04-23,2,2,0,0,98
889,Assam,Dhubri,2020-04-23,4,4,0,0,98
890,Assam,Goalpara,2020-04-23,4,1,3,0,98
891,Assam,Golaghat,2020-04-23,1,1,0,0,98
892,Assam,Hailakandi,2020-04-23,1,0,0,1,98
893,Assam,Jorhat,2020-04-23,8,8,0,0,98
894,Assam,Kamrup,2020-04-23,1,0,1,0,98
895,Assam,Kamrup Metropolitan,2020-04-23,6,6,0,0,98
896,Assam,Lakhimpur,2020-04-23,1,0,1,0,98
897,Assam,Morigaon,2020-04-23,3,3,0,0,98
898,Assam,Nalbari,2020-04-23,3,3,0,0,98
899,Assam,South Salmara Mancachar,2020-04-23,1,0,1,0,98
900,Assam,Unknown,2020-04-23,1,1,0,0,98
901,Bihar,Banka,2020-04-23,1,1,0,0,98
902,Bihar,Begusarai,2020-04-23,9,8,1,0,98
903,Bihar,Bhagalpur,2020-04-23,5,4,1,0,98
904,Bihar,Bhojpur,2020-04-23,1,1,0,0,98
905,Bihar,Buxar,2020-04-23,8,8,0,0,98
906,Bihar,East Champaran,2020-04-23,1,1,0,0,98
907,Bihar,Gaya,2020-04-23,5,1,4,0,98
908,Bihar,Gopalganj,2020-04-23,3,0,3,0,98
909,Bihar,Kaimur Bhabua,2020-04-23,8,8,0,0,98
910,Bihar,Lakhisarai,2020-04-23,1,0,1,0,98
911,Bihar,Munger,2020-04-23,31,24,6,1,98
912,Bihar,Nalanda,2020-04-23,31,29,2,0,98
913,Bihar,Nawada,2020-04-23,3,2,1,0,98
914,Bihar,Patna,2020-04-23,24,19,5,0,98
915,Bihar,Rohtas,2020-04-23,7,7,0,0,98
916,Bihar,Saran,2020-04-23,1,0,1,0,98
917,Bihar,Siwan,2020-04-23,30,13,17,0,98
918,Bihar,Vaishali,2020-04-23,1,0,0,1,98
919,Chandigarh,Chandigarh,2020-04-23,27,13,14,0,98
920,Chhattisgarh,Bilaspur,2020-04-23,1,0,1,0,98
921,Chhattisgarh,Durg,2020-04-23,1,0,1,0,98
922,Chhattisgarh,Korba,2020-04-23,28,11,17,0,98
923,Chhattisgarh,Raipur,2020-04-23,5,0,5,0,98
924,Chhattisgarh,Rajnandgaon,2020-04-23,1,0,1,0,98
925,Delhi,Delhi,2020-04-23,184,184,0,0,98
926,Delhi,Delhi,2020-04-23,38,38,0,0,98
927,Delhi,Delhi,2020-04-23,37,37,0,0,98
928,Delhi,Delhi,2020-04-23,60,60,0,0,98
929,Delhi,Delhi,2020-04-23,25,25,0,0,98
930,Delhi,Delhi,2020-04-23,32,32,0,0,98
931,Delhi,Delhi,2020-04-23,48,48,0,0,98
932,Delhi,Delhi,2020-04-23,70,70,0,0,98
933,Delhi,Delhi,2020-04-23,130,130,0,0,98
934,Delhi,Delhi,2020-04-23,42,42,0,0,98
935,Delhi,Delhi,2020-04-23,1588,1588,0,0,98
936,Delhi,Delhi,2020-04-23,122,122,0,0,98
937,Goa,North Goa,2020-04-23,6,0,6,0,98
938,Goa,South Goa,2020-04-23,1,0,1,0,98
939,Gujarat,Ahmadabad,2020-04-23,1652,1470,113,69,98
940,Gujarat,Anand,2020-04-23,33,22,9,2,98
941,Gujarat,Aravalli,2020-04-23,18,17,0,1,98
942,Gujarat,Banas Kantha,2020-04-23,16,15,1,0,98
943,Gujarat,Bharuch,2020-04-23,29,24,3,2,98
944,Gujarat,Bhavnagar,2020-04-23,33,10,18,5,98
945,Gujarat,Botad,2020-04-23,11,10,0,1,98
946,Gujarat,Chota Udaipur,2020-04-23,11,8,3,0,98
947,Gujarat,Dahod,2020-04-23,4,4,0,0,98
948,Gujarat,Dang,2020-04-23,1,1,0,0,98
949,Gujarat,Gandhinagar,2020-04-23,18,5,11,2,98
950,Gujarat,Gir Somnath,2020-04-23,3,1,2,0,98
951,Gujarat,Jamnagar,2020-04-23,1,0,0,1,98
952,Gujarat,Kachchh,2020-04-23,6,4,1,1,98
953,Gujarat,Kheda,2020-04-23,5,4,1,0,98
954,Gujarat,Mahesana,2020-04-23,7,5,2,0,98
