,DaysFromFirstDate,State,district,Gender_F,Gender_M,Gender_Non-Binary,Population.1,Graduate_Education,Main_source_of_drinking_water_Spring_Households,Main_source_of_drinking_water_Tubewell_Borehole_Households,Male_Literate,zone,Main_Workers,Positive,Age_Group_50,Having_latrine_facility_within_the_premises_Total_Households,NumCommunityHealthCenters_HMIS,recovered,NumRuralBeds_NHP18,Sikhs,Not_having_latrine_facility_within_the_premises_Alternative_source_Open_Households,Literate,Age_not_stated,Total_Education,Households_with_Bicycle,Higher_Education,Households_with_Telephone_Mobile_Phone,Muslims,Households_with_separate_kitchen_Cooking_inside_house,Married_couples_4_Households,Workers,Other_Workers,Households_with_Television,Age_Group_0_29,Other_Education,Area,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Households_with_Radio_Transistor,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,type_Collection Site,Married_couples_5__Households,Agricultural_Workers,Households_with_Computer,Buddhists,Condition_of_occupied_census_houses_Dilapidated_Households,Total_Power_Parity,Households_with_Telephone_Mobile_Phone_Landline_only,Female,Illiterate_Education,Power_Parity_Less_than_Rs_45000,Housholds_with_Electric_Lighting,Married_couples_3_Households,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources__Households,Jains,NumDistrictHospitals_HMIS,Male_Workers,Location_of_drinking_water_source_Near_the_premises_Households,Households,Rural_population,District_code,Cultivator_Workers,Households_with_Telephone_Mobile_Phone_Both,Age_Group_30_49,Ownership_Owned_Households,Marginal_Workers,Household_size_5_persons_Households,Households_with_Car_Jeep_Van,Power_Parity_Rs_45000_90000,Ownership_Rented_Households,Household_size_3_to_5_persons_Households,confirmed,Type_of_latrine_facility_Flush_pour_flush_latrine_connected_to_other_system_Households,Location_of_drinking_water_source_Away_Households,type_Private Laboratory,Gender_Ratio,Main_source_of_drinking_water_Tapwater_Households,Others_Religions,active,Power_Parity_Rs_45000_150000,Household_size_2_persons_Households,Type_of_latrine_facility_Other_latrine_Households,Power_Parity_Rs_425000_545000,Middle_Education,Power_Parity_Rs_240000_330000,Having_bathing_facility_Total_Households,Urban_Households,deceased,Married_couples_1_Households,Female_ST,Negative,Power_Parity_Above_Rs_545000,Households_with_Scooter_Motorcycle_Moped,Household_size_1_to_2_persons,Household_size_9_persons_and_above_Households,NumUrbanBeds_NHP18,Household_size_3_persons_Households,type_Government Laboratory,Type_of_fuel_used_for_cooking_Any_other_Households,Type_of_bathing_facility_Enclosure_without_roof_Households,Main_source_of_drinking_water_Other_sources_Households,Urban_population,NumPrimaryHealthCenters_HMIS,Power_Parity_Rs_150000_330000,Religion_Not_Stated,Male_ST,Power_Parity_Rs_330000_425000,SC,Female_SC,NumPublicBeds_HMIS,Household_size_1_person_Households,Male_SC,Main_source_of_drinking_water_Un_covered_well_Households,ST,Female_Workers,Household_size_6_8_persons_Households,Primary_Education,Married_couples_None_Households,Type_of_latrine_facility_Night_soil_disposed_into_open_drain_Households,Density,Power_Parity_Rs_150000_240000,Households_with_Telephone_Mobile_Phone_Mobile_only,TotalSamples,Households_with_Internet,Type_of_latrine_facility_Pit_latrine_Households,Non_Workers,Household_Workers,Hindus,Power_Parity_Rs_90000_150000,LPG_or_PNG_Households,TotalPublicHealthFacilities_HMIS,Power_Parity_Rs_330000_545000,Not_having_bathing_facility_within_the_premises_Total_Households,Main_source_of_drinking_water_River_Canal_Households,Male,Married_couples_2_Households,NumUrbanHospitals_NHP18,Secondary_Education,NumRuralHospitals_NHP18,Female_Literate,Nationality,Population,NumSubDistrictHospitals_HMIS,Christians,Location_of_drinking_water_source_Within_the_premises_Households,Below_Primary_Education,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Household_size_4_persons_Households,Literate_Education,Married_couples_3_or_more_Households,Rural_Households
337,17,Bihar,Banka,0,1,0,2034763,35767,329,2243,590961,2,374097,564,278863,46555,63,0,6083,139,330510,965321,2585,2094476,159201,63103,181116,250925,341709,3613,771080,109346,32859,1291235,3922,"94,163",253728,78757,1339,0,1109,462614,22300,113,25641,1738,6235,967623,879831,510,62359,14195,11712,94,43,517817,161124,444096,92341436,225,172440,3983,462080,372571,396983,74513,3258,764,3728,181580,4,5766,109898,0,918,15071,1035,4,1089,32221,908,8,196305,4,88429,18492,0,272892,44531,2299,10,24398,38997,31266,5936,41314,6,9460,65488,5121,11758016,2007,116,3664,45901,5,247858,118195,17796,6776,129663,94533,90432,253263,128170,386707,25148,475,"1,102",112,170898,30320,1704,3944,1263683,26680,1772655,325,15459,2146,13,291584,5796,1067140,63056,103,120653,930,374360,India,104099452,33,6138,108991,408188,466,65753,1214645,18917,425604
338,17,Bihar,Begusarai,0,1,0,2970541,101836,135,4641,918507,2,591811,564,369996,186662,63,8,6083,402,399392,1548673,3983,3064885,295852,144783,334335,407348,494402,2970,938182,303110,76761,1951688,14599,"94,163",547417,106532,4767,0,1013,430870,43127,229,67430,2354,13978,1402881,1242551,751,120373,12420,9665,276,43,715345,219003,733625,92341436,222,146035,10447,644874,577162,346371,112067,9821,1029,10968,286725,14,34003,63453,0,918,21384,57,6,1476,71413,2975,8,291877,5,193224,139248,0,473100,749,2299,18,41377,85210,39525,5936,73578,6,5170,123977,8661,11758016,2007,97,5690,848,5,432270,204789,17796,13797,227481,14845,1597,222837,184650,484502,46964,1415,"1,102",92,309910,30320,4644,31220,2032359,58167,2554330,447,49493,2146,13,402886,211,1567660,59643,103,207136,930,630166,India,104099452,33,2209,313654,577601,658,101080,1822334,16403,594377
339,17,Bihar,Bhagalpur,0,1,0,3037766,118843,208,30554,937669,2,534129,564,397654,189954,63,3,6083,415,362961,1573066,12573,3116132,220531,154643,308044,537098,447618,3692,983528,312678,117040,1952879,16119,"94,163",437176,131976,8210,0,1160,475228,46929,180,48643,2814,13542,1422103,1139715,667,174534,14964,16767,1050,43,740056,209060,653161,92341436,224,135161,10349,674660,540365,449399,105148,8644,1127,13460,264904,14,28147,104069,0,918,45919,32,11,1720,49203,4187,69,300767,30,208730,130634,0,430436,31635,2299,70,47618,59018,48168,5936,63325,6,8046,119362,14245,11758016,2007,245,7569,35545,42,318569,148902,17796,9815,169667,58207,67180,243472,191216,524322,41388,1904,"1,102",215,284153,30320,6764,33566,2054238,60461,2487866,593,63241,2146,111,354576,1431,1615663,71666,103,247079,930,635397,India,104099452,33,3556,250177,614644,883,96431,1976417,19816,522527
340,17,Bihar,Darbhanga,1,3,0,3937385,129597,111,38607,1125566,2,731347,564,529314,202524,63,0,6083,832,592201,1816634,6756,4231743,320695,152540,440719,881476,592006,2468,1223640,300006,80085,2535344,26073,"94,163",771056,199508,5197,0,654,642115,53205,245,65837,3514,17179,1877436,2203198,994,127442,13027,11188,236,43,947927,332426,1002713,92341436,215,236673,15973,865971,785953,492293,151930,10325,1489,10615,396000,9,22536,127849,0,918,19499,101,9,2184,97067,3717,37,332382,16,247667,95539,0,634400,1411,2299,49,52586,115803,44346,5936,102760,6,16793,175999,8972,11758016,2007,227,8232,1361,23,615688,293361,17796,18736,322327,868,2772,275713,249637,490534,73321,1779,"1,102",211,407567,30320,6280,23778,2713745,44846,3042729,695,59510,2146,60,558119,860,2059949,81916,103,224622,930,691068,India,104099452,33,3534,345511,672797,1245,141310,2028545,16149,907174
341,17,Bihar,Katihar,1,0,0,3071029,57114,61,44891,762256,2,667602,564,353483,108018,63,0,6083,2754,501555,1280190,2941,3150989,285976,88498,239686,1365645,333662,1233,1013566,151841,60110,2054202,11896,"94,163",580446,132058,2847,0,328,672291,27263,212,31743,2516,8276,1470599,1705551,732,60900,6587,17306,507,43,760522,239547,738070,92341436,212,168857,8052,660403,595596,345964,108736,5118,1069,11309,297110,11,16666,63125,0,918,13810,2141,11,1560,71206,2565,33,237243,14,200849,69838,0,505400,87781,2299,31,35004,91428,37632,5936,83087,6,5354,160030,15849,11758016,2007,138,6522,92190,20,263100,126671,17796,20222,136429,3749,179971,253044,190893,444260,59999,925,"1,102",124,223358,30320,2941,23821,2057463,20577,1684589,491,32570,2146,53,416214,916,1600430,43516,103,133811,930,517934,India,104099452,33,8659,314391,472616,480,105287,1445438,8148,668232
342,17,Bihar,Khagaria,0,4,0,1666886,38697,50,6515,461153,2,306283,564,195796,78061,63,0,6083,143,245535,768028,914,1828574,99898,65931,159866,175588,230762,1043,560805,109741,31220,1114645,5969,"94,163",311073,56603,1113,0,297,325731,21654,79,29053,1254,5031,783100,903323,406,40641,4781,3924,86,43,398216,148230,394703,92341436,223,104517,4837,355531,321312,254522,60276,3120,535,3292,154724,4,15200,37245,0,918,9814,115,4,780,39429,2114,11,130004,5,88774,21007,0,269846,323,2299,16,14047,44976,18748,5936,40886,6,1213,59622,3392,11758016,2007,33,2633,352,7,247161,116970,17796,5547,130191,1604,675,162589,109253,233494,21998,584,"1,102",28,149998,30320,1580,14397,1106081,20816,1486989,245,15401,2146,18,238927,183,883786,29736,103,100555,930,306875,India,104099452,33,1253,142226,350601,299,53562,925251,6121,373696
343,17,Bihar,Nalanda,0,1,0,2877653,133032,325,6072,919558,2,740949,564,403129,149675,63,35,6083,393,330701,1519933,3199,3309573,121583,177358,273472,198033,444936,10089,1045420,237574,87070,1829128,11159,"94,163",390009,81505,3720,0,4144,534021,43848,414,44622,2578,12973,1380593,1324385,624,101378,32597,12252,561,43,703405,164405,616663,92341436,229,221240,9650,642197,464186,304471,83371,7955,1064,17540,191481,37,12505,99223,0,918,38617,64,2,1587,33798,3402,51,320839,22,180298,102522,0,297609,714,2299,48,29239,43622,76349,5936,39387,6,7136,122948,10732,11758016,2007,238,6435,728,31,607672,292432,17796,9824,315240,38426,1442,342015,175870,486266,43233,1462,"1,102",216,250849,30320,4156,18056,1832233,52585,2669775,523,43761,2146,82,307024,303,1497060,99650,103,274556,930,600375,India,104099452,33,1978,223694,581978,892,68723,1985188,46830,514141
344,17,Bihar,Nawada,0,1,0,2219146,64585,238,2137,659474,2,508509,564,288805,77297,63,3,6083,250,265929,1091012,3932,2580956,75606,95943,182748,244394,316609,11542,817041,163118,34020,1440781,3130,"94,163",299668,57986,1322,0,5630,397505,28411,176,34494,1924,5805,1074478,1091439,561,31162,31140,9102,279,43,539439,131390,424874,92341436,237,216400,4704,485628,336216,308532,54284,3991,820,7706,117974,5,5538,65594,0,918,10224,80,2,1194,19722,1644,23,195072,10,132057,45323,0,194211,1048,2299,22,15948,24839,71186,5936,23197,6,5829,91060,7409,11758016,2007,108,8048,997,14,565112,275062,17796,5117,290050,23777,2045,277602,132750,368649,23578,723,"1,102",98,172239,30320,1841,10861,1402105,40018,1964620,374,20522,2146,37,214692,889,1144668,80648,103,161127,930,431538,India,104099452,33,1299,149765,601011,566,40493,1489517,48312,379551
345,17,Bihar,Patna,0,5,0,5838465,452340,463,90643,2028047,3,1371267,564,815638,507581,63,20,6083,4803,433555,3459679,13609,7511199,430595,463361,662665,439952,899309,18736,1881886,867118,453344,3626564,46126,"94,163",666585,227469,61156,0,7766,658203,132582,1062,71080,7065,38617,2759953,2590473,1091,546859,60090,17401,2151,43,1436411,252246,1210094,92341436,230,271216,33562,1382654,829728,510619,175456,49821,2325,104162,411646,52,24702,97253,0,918,231255,203,32,4202,60489,7981,293,920051,129,562795,552103,0,609661,4352,2299,476,176114,78118,139437,5936,83095,6,11250,223867,14948,11758016,2007,821,21668,4717,180,920918,438830,17796,17629,482088,32808,9069,445475,328240,1095655,77267,4474,"1,102",692,590486,30320,40692,33740,3956579,85349,5356075,1877,321307,2146,473,394646,885,3078512,183921,103,698351,930,1431632,India,104099452,33,12551,607942,1244842,1105,153095,4920726,86592,657991
346,17,Bihar,Saharsa,0,2,0,1900661,47051,104,10505,506374,2,363326,564,233870,61597,63,0,6083,197,302007,804996,1236,2006537,129847,64560,166317,266620,231080,1600,649898,109814,30518,1249692,6016,"94,163",349271,60611,1688,0,422,356833,19415,60,24592,1582,4957,903487,1151349,464,41342,8148,7992,109,43,456724,158574,470697,92341436,214,164600,5700,415863,359161,286572,71272,3824,672,5426,179102,2,7728,34896,0,918,6629,8,2,983,39031,1375,18,104182,8,113421,38046,0,291291,2908,2299,21,20489,44773,21846,5936,43608,6,3961,87915,7281,11758016,2007,86,3121,3101,11,317249,152731,17796,5742,164518,3285,6009,193174,122491,194897,23047,407,"1,102",78,155660,30320,1668,9080,1250763,18651,1629254,311,21651,2146,29,254791,299,997174,43704,103,90182,930,298622,India,104099452,33,1292,174742,348300,308,64222,855188,10170,432651
347,17,Bihar,Samastipur,0,6,0,4261566,129933,100,34740,1293575,2,907433,564,568812,159459,63,0,6083,554,683046,2142880,12485,4546359,458268,186153,441421,452370,733280,4775,1343400,274815,84248,2766930,19126,"94,163",797103,183813,4320,0,1259,721629,50918,292,81471,3500,16741,2031563,1996651,1005,88021,21642,9429,231,43,1037576,384786,1056465,92341436,221,299039,11807,913339,829443,435967,162478,10621,1534,10874,404835,7,20267,113395,0,918,20385,112,7,2195,94848,2236,13,438908,6,213527,43486,0,657647,909,2299,23,56464,113891,57347,5936,100052,6,14232,149960,7697,11758016,2007,254,5283,975,8,803128,385184,17796,19043,417944,20018,1884,305824,274280,710468,62517,1080,"1,102",248,412873,30320,5379,18504,2918166,47917,3800598,661,46123,2146,21,636826,542,2230003,102513,103,284082,930,849305,India,104099452,33,2126,352172,781038,1090,142305,2549708,27676,1012979
348,17,Bihar,Supaul,0,1,0,2229076,45726,43,12245,647672,2,472649,564,277610,47753,63,0,6083,271,389547,1033283,3008,2336331,192734,69665,207212,409251,258497,1483,877682,98974,26559,1453438,5850,"94,163",425676,107152,1099,0,330,554271,25078,136,22190,1836,6271,1073793,1220268,533,51028,9148,7366,546,43,551718,145728,600102,92341436,208,201882,5441,495020,430158,405033,89701,4064,797,5069,223470,1,5334,21374,0,918,5373,42,1,1147,46159,883,12,157787,5,152501,27815,0,345385,4926,2299,15,21885,53895,22279,5936,53452,6,10561,134630,6634,11758016,2007,119,5136,5242,8,354249,171704,17796,7736,182545,1260,10168,325964,141160,269737,28560,415,"1,102",114,195500,30320,1845,5817,1351394,22555,1809936,350,12111,2146,20,288303,265,1155283,55898,103,99530,930,385611,India,104099452,33,3758,273702,467768,424,80317,1116063,10961,572287
349,17,Chandigarh,Chandigarh,2,0,0,1055450,174528,36,2001,465346,3,385929,146,148945,206017,2,21,0,138329,7578,805438,346,915756,135055,98786,209783,51447,226263,676,404136,395072,193932,602411,20188,114,6167,65936,67323,0,119,1687,78113,1160,8256,34145,14027,474787,184265,893,231204,4872,1372,1960,4,328159,27384,298367,28991,55,2578,47345,303748,112043,18207,44396,60494,3631,110377,144460,146,542,5182,0,818,227354,246,124,10783,24396,196,4461,114209,2444,210801,289456,1,162464,0,1748,7897,109701,39616,7984,778,36024,3,263,7208,1120,1026459,40,6729,1014,0,3382,199086,92730,3756,15220,106356,45,0,75977,43001,118667,42854,164,"9,252",4285,148411,1913,44283,1178,651314,4799,852574,7152,168344,47,7843,24260,12,580663,24076,4,124707,0,340092,India,1055450,1,8720,202495,80406,204,64040,731491,5667,8911
350,17,Himachal Pradesh,Chamba,1,0,0,519080,15506,1834,9,186064,2,119632,50,81566,52553,79,6,5665,2745,48216,323842,353,499002,1657,40440,73995,32455,92819,323,294035,83656,62233,306555,3252,"55,673",1031,25935,2391,0,55,9193,5117,1740,2207,950,2362,257760,154575,118,96082,2765,4108,57,15,158791,55088,200231,6176050,23,196665,6783,130606,94367,174403,21669,5074,276,6546,52526,9,959,10664,0,972,96451,14,3,498,6765,365,79,67653,38,46292,13836,0,66941,67600,9434,97,8880,11994,5475,6734,10046,3,4,5918,1749,688552,516,110,728,67900,49,111690,55536,8706,5229,56154,131,135500,135244,31977,96789,14306,267,123,72,64850,9522,1615,9420,225045,4521,479782,222,21458,671,128,55680,371,261320,17582,96,64515,705,137778,India,6864602,61,1559,36220,56272,154,20811,344427,3143,186395
351,17,Karnataka,Chitradurga,0,3,0,1659456,75262,299,88921,607188,2,667479,753,306412,107142,207,1,21072,322,238428,1087392,1757,1617764,102607,132435,206637,128751,311189,1748,856587,249770,174344,891230,22078,"191,791",112447,50130,6484,0,379,294337,28897,84,18054,2374,18143,818613,452975,365,307257,10778,4453,3778,42,513311,190306,447348,37469335,566,286245,19601,460057,298987,189108,73781,7425,699,46758,213641,4,2850,76978,5,973,232128,128,3,1233,29092,5495,253,196470,127,270699,97644,0,243077,149615,92237,60,55959,40589,18108,49093,48344,12,218,63560,2359,23625962,2547,285,2665,152939,177,389117,192298,56333,11497,196819,1341,302554,343276,81805,332648,43847,3822,319,158,168893,98081,5711,63566,802869,26235,1520553,534,60522,2943,430,83444,545,840843,54314,374,217567,2471,480204,India,61095297,147,3175,86859,188329,1250,91516,1164789,12905,349704
352,17,Karnataka,Davanagere,7,7,0,1945497,123863,305,92179,720637,2,705099,753,336173,188046,207,2,21072,307,205125,1308540,2255,1943790,146389,154781,284572,265805,391623,2466,875207,317050,256051,1068518,32375,"191,791",109075,44415,15464,0,675,295873,39416,164,19580,3062,23773,959097,467414,406,372671,12634,7637,6417,42,585639,208670,530691,37469335,567,230846,21280,538551,320621,170108,85525,15449,865,73448,249307,61,3885,74855,5,973,282186,1743,55,1588,31291,5397,337,206686,169,353628,176011,4,285888,115304,92237,91,90291,42195,23597,49093,54589,12,345,61319,2370,23625962,2547,402,7176,117808,237,392595,194296,56333,10904,198299,3072,233112,289568,89741,446793,49045,3557,319,233,239519,98081,7320,77157,1070290,31438,1658465,723,100812,2943,574,51212,4433,986400,54132,374,269748,2471,587903,India,61095297,147,5420,121315,242130,529,109193,1476376,15775,354680
353,17,Karnataka,Uttara Kannada,9,3,0,1437169,94767,4547,13926,582099,2,498304,753,281542,189843,207,11,21072,305,122723,1081906,697,1434847,122891,108521,218382,187974,308373,1389,608526,371117,168026,742281,22876,"191,791",23515,53228,10099,0,491,116336,21501,12804,17386,2531,34749,710913,277857,268,290791,6947,15313,3624,42,430565,85273,474792,37469335,563,111581,35782,412649,273993,110222,65078,13152,634,35242,197940,24,7570,48187,5,973,87791,64,13,1305,30374,721,253,183534,111,291554,140511,0,220681,17144,92237,213,73848,46324,14211,49093,48618,12,141,39286,3186,23625962,2547,334,562,17095,156,116431,58590,56333,15950,57841,185103,34239,177961,61437,338390,56005,345,319,223,147851,98081,6129,35535,828643,9492,1187306,671,88187,2943,409,28358,2818,726256,34399,374,210270,2471,499807,India,61095297,147,44530,186452,198632,4762,84244,1156990,8827,334281
354,17,Kerala,Ernakulam,1,0,0,3282388,429880,2196,6856,1425723,1,1061388,503,858010,774743,229,23,16865,860,10315,2855676,2690,3117092,250078,389793,741106,514397,770185,738,1249343,1103553,696129,1396968,113133,"38,863",7550,269428,132533,0,61,71391,184167,614,29359,6274,68129,1662831,268315,654,771287,11394,10655,1176,53,913249,117964,1174691,17471135,595,50423,286440,1024720,689970,187955,147414,135307,1594,88824,568385,25,32320,38103,2,1084,453148,1083,1,3527,85162,4438,398,554817,452,739614,804997,1,580054,8210,35355,392,322394,109005,10353,21139,149988,10,401,24328,6921,15934926,933,918,6564,8349,384,268411,136838,39511,23843,131573,218410,16559,336094,103994,446380,87002,4301,859,466,386537,35886,88737,200176,2033045,23976,1509557,1933,499291,1297,782,52123,372,1619557,112488,299,702511,981,1429953,India,33406061,82,1248137,635670,212263,1166,270983,2848777,12193,369694
355,17,Tamil Nadu,Chennai,143,256,0,4646732,905515,1061,43461,1968079,3,1619554,6009,899279,1057802,385,374,40179,2851,6553,3776276,6894,4061097,409796,464207,1017122,439270,1092062,1926,1817297,1751824,1055696,2271657,67277,"130,058",170162,398414,264763,0,414,13674,355838,2804,9435,15742,114191,2310888,419065,471,1096334,15288,19543,51708,32,1369302,245763,1314125,37229590,603,14454,214074,1468902,522493,197743,182588,146388,2117,565934,798018,3046,2587,16519,10,996,908587,1759,2647,5802,139139,3927,1214,720331,1866,1073399,1314125,25,859219,4854,209495,3686,515581,169721,15916,37353,237897,16,619,15930,18353,34917440,1854,3820,38356,5207,748,779667,390666,72616,30582,389001,3500,10061,447995,122912,516445,118340,2888,555,1954,688857,216416,217368,7440,2829435,37345,3751322,3685,910262,2581,1962,33168,49,2335844,111380,525,801050,692,1808197,India,72147030,310,358662,844285,167207,80,377533,3642032,17628,0
356,17,Tamil Nadu,Cuddalore,20,14,0,2605914,227530,1409,62059,1000322,2,837271,6009,473617,230004,385,26,40179,401,394057,1815281,3217,2502878,343988,186394,470021,123749,455369,773,1169880,433271,555029,1364411,67411,"130,058",122085,121956,27077,0,165,539412,50938,236,13516,5300,30829,1294217,634041,519,598412,6433,6081,1280,32,749633,389219,758209,37229590,617,165170,29494,764669,526657,332609,131975,19828,1580,98143,431186,390,6763,35499,10,996,498446,138,364,2677,75857,3082,432,418769,405,293116,260780,0,473604,7759,209495,385,178515,101083,7495,37353,107152,16,279,85176,4070,34917440,1854,1088,5101,7943,200,763944,380001,72616,25226,383943,8151,15702,420247,97658,412237,90912,1607,555,683,409698,216416,15396,23981,1436034,32027,2391675,1097,244610,2581,632,344306,464,1311697,65535,525,386652,692,814959,India,72147030,310,83334,212704,169844,138,192059,1868837,7371,497429
357,17,Tamil Nadu,Dharmapuri,0,2,0,1506843,112592,299,48634,527599,2,652996,6009,267536,72402,385,1,40179,164,301065,917709,793,1523923,164521,103367,258752,38304,229150,409,751170,267156,310765,804186,26069,"130,058",99607,52200,7687,0,51,267345,18927,39,8871,2364,19859,732540,512824,380,337972,4998,3633,37,32,446057,281438,487926,37229590,630,201328,16103,434328,344702,98174,76730,5843,969,32008,252941,4,3861,61589,10,996,212222,87,3,1339,49127,1139,92,221194,180,181094,91107,0,280175,30914,209495,76,107968,67669,4004,37353,61578,16,214,89072,2270,34917440,1854,435,1167,32130,42,245392,120686,72616,18542,124706,59989,63044,305113,56310,240222,44454,716,555,255,222790,216416,3651,15041,755673,15341,1452956,370,104785,2581,134,199830,939,774303,50837,525,177877,692,390110,India,72147030,310,14089,37897,129778,125,114633,1011099,5458,396819
358,17,Tamil Nadu,Kancheepuram,1,7,0,3998252,526886,1413,129924,1611461,3,1367378,6009,715895,651240,385,11,40179,1620,323242,3013382,5581,3546183,425865,312208,832716,173785,822329,1025,1673814,1257225,904619,2076492,67354,"130,058",163172,240359,137686,0,155,272514,200738,990,13344,8349,63983,1985294,678374,541,961161,10013,32942,4962,32,1181308,496248,1213504,37229590,604,89343,103399,1200284,700252,306436,179266,68427,1993,281627,701330,96,9949,61890,10,996,732354,756,84,3958,128984,9902,832,608188,560,805076,774705,1,761575,20605,209495,797,418526,166082,11202,37353,196143,16,475,132855,26856,34917440,1854,1698,21978,20605,522,948081,473817,72616,37098,474264,39231,41210,492506,115195,535947,123421,5912,555,1138,665334,216416,100322,51093,2324438,54732,3537399,1965,622095,2581,1354,188733,1411,2012958,97620,525,634172,692,1401921,India,72147030,310,256762,435671,183054,3262,325921,2867809,11193,438799
359,17,Tamil Nadu,Krishnagiri,1,1,0,1879809,137081,1279,50206,667062,2,742001,6009,311238,148607,385,0,40179,468,289169,1187958,914,1865561,153645,133744,321489,115303,343998,820,877779,356495,383553,1034474,24128,"130,058",78379,40737,19571,0,145,263328,38239,121,8121,3203,20376,919577,578724,409,409237,7239,5555,373,32,561634,320796,580540,37229590,631,236038,17626,533183,371936,135778,88759,13381,1155,73339,299838,10,5120,44420,10,996,340224,221,10,1851,48218,2997,143,289026,279,291593,142552,0,329145,10969,209495,125,150122,66127,7994,37353,74424,16,242,92796,3237,34917440,1854,601,3630,11419,76,267386,131912,72616,17909,135474,21597,22388,316145,76103,290351,51757,1448,555,322,283487,216416,9619,28231,1002030,21918,1723737,696,151246,2581,219,158469,741,960232,60956,525,276694,692,520896,India,72147030,310,35956,84846,135813,298,136655,1286837,8204,437988
360,17,Tamil Nadu,Madurai,1,1,0,3038252,363152,2055,62999,1223810,3,1173902,6009,593827,472221,385,54,40179,520,283179,2273430,2532,2847799,325803,250285,618922,168881,714764,762,1354632,841792,708942,1528178,39350,"130,058",90919,228106,54832,0,129,372828,95311,199,10479,6917,41298,1511777,449125,458,754141,7350,23070,1532,32,902704,434208,1010441,37229590,623,92719,47472,913715,491822,180730,139168,30852,1632,279755,552457,114,7653,65204,10,996,678712,305,58,3158,113256,8103,710,532616,502,551839,592723,2,605700,5474,209495,738,228557,153915,8561,37353,154348,16,304,66623,19034,34917440,1854,1482,8602,5622,372,408976,203878,72616,40659,205098,3207,11096,451928,83006,525151,112608,5747,555,980,530152,216416,34097,26772,1683620,47293,2760502,1526,391821,2581,1082,246100,810,1526475,71390,525,453509,692,1049620,India,72147030,310,97711,298527,234611,1171,258941,2398674,8241,417718
361,17,Tamil Nadu,Ramanathapuram,0,1,0,1353445,97405,1170,13731,536487,2,486150,6009,252888,120474,385,14,40179,154,197472,978946,2471,1293898,125445,105978,252000,208038,244729,845,602977,250108,284169,708322,16785,"130,058",26315,67893,5886,0,217,153874,22379,86,8534,2340,18385,670787,107292,265,291400,5592,52359,29,32,392751,217014,417239,37229590,626,173767,16266,389764,270430,116827,67432,5524,778,51959,215193,24,6240,77511,10,996,190837,36,10,1282,37331,4182,151,236511,185,130578,126761,0,232329,546,209495,112,49605,50029,7704,37353,53869,16,112,29619,22842,34917440,1854,453,6552,559,75,249008,123993,72616,12698,125015,48007,1105,210226,56029,293886,51020,1395,555,268,217349,216416,5172,21480,750468,25228,1047411,504,100484,2581,226,198377,3192,682658,38952,525,189132,692,442459,India,72147030,310,91139,34430,246909,25155,93892,1186606,6654,290478
